2018-01-26 21:20:26,244 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:20:26,244 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:20:26,332 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:20:26,332 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:20:26,347 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.687 seconds
2018-01-26 21:20:31,349 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:20:31,349 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:20:31,349 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:20:31,349 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:20:31,402 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.757 seconds
2018-01-26 21:20:31,402 | INFO | DefaultCamelContext.java 3589 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.053 seconds
2018-01-26 21:20:49,329 | INFO | DefaultCamelContext.java 3146 | Apache Camel 2.20.1 (CamelContext: camel-1) is starting
2018-01-26 21:20:49,345 | INFO | ManagedManagementStrategy.java 205 | JMX is enabled
2018-01-26 21:20:49,532 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 192, classpath: 0)
2018-01-26 21:20:49,674 | INFO | DefaultCamelContext.java 3466 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-01-26 21:20:49,676 | WARN | FileEndpoint.java 89 | Cannot auto create starting directory: F2:\ApacheCamel\Input
2018-01-26 21:20:49,678 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:20:49,679 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:20:49,721 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:20:49,721 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:20:49,721 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.392 seconds
2018-01-26 21:20:54,725 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:20:54,725 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:20:54,725 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:20:54,725 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:20:54,787 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.458 seconds
2018-01-26 21:20:54,787 | INFO | DefaultCamelContext.java 3589 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.062 seconds
2018-01-26 21:21:56,422 | INFO | DefaultCamelContext.java 3146 | Apache Camel 2.20.1 (CamelContext: camel-1) is starting
2018-01-26 21:21:56,438 | INFO | ManagedManagementStrategy.java 205 | JMX is enabled
2018-01-26 21:21:56,719 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 192, classpath: 0)
2018-01-26 21:21:56,925 | INFO | DefaultCamelContext.java 3466 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-01-26 21:21:56,925 | WARN | FileEndpoint.java 89 | Cannot auto create starting directory: F2:\ApacheCamel\Input
2018-01-26 21:21:56,925 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:21:56,925 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:21:57,004 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:21:57,004 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:21:57,004 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.582 seconds
2018-01-26 21:22:02,011 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:22:02,011 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:22:02,011 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:22:02,011 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:22:02,074 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.652 seconds
2018-01-26 21:22:02,074 | INFO | DefaultCamelContext.java 3589 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.063 seconds
2018-01-26 21:22:47,398 | INFO | DefaultCamelContext.java 3146 | Apache Camel 2.20.1 (CamelContext: camel-1) is starting
2018-01-26 21:22:47,402 | INFO | ManagedManagementStrategy.java 205 | JMX is enabled
2018-01-26 21:22:47,586 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 192, classpath: 0)
2018-01-26 21:22:47,727 | INFO | DefaultCamelContext.java 3466 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-01-26 21:22:47,727 | WARN | FileEndpoint.java 89 | Cannot auto create starting directory: F2:\ApacheCamel\Input
2018-01-26 21:22:47,742 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:22:47,742 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:22:47,800 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:22:47,800 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:22:47,800 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.406 seconds
2018-01-26 21:22:52,805 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:22:52,805 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:22:52,805 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:22:52,805 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:22:52,821 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.427 seconds
2018-01-26 21:22:52,821 | INFO | DefaultCamelContext.java 3589 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.016 seconds
2018-01-26 21:23:10,137 | INFO | DefaultCamelContext.java 3146 | Apache Camel 2.20.1 (CamelContext: camel-1) is starting
2018-01-26 21:23:10,137 | INFO | ManagedManagementStrategy.java 205 | JMX is enabled
2018-01-26 21:23:10,431 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 192, classpath: 0)
2018-01-26 21:23:10,634 | INFO | DefaultCamelContext.java 3466 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-01-26 21:23:10,634 | WARN | FileEndpoint.java 89 | Cannot auto create starting directory: F2:\ApacheCamel\Input
2018-01-26 21:23:10,634 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:23:10,634 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:23:10,696 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:23:10,696 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:23:10,696 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.559 seconds
2018-01-26 21:23:15,707 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:23:15,707 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:23:15,707 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:23:15,707 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:23:15,754 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.617 seconds
2018-01-26 21:23:15,754 | INFO | DefaultCamelContext.java 3589 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.047 seconds
2018-01-26 21:23:47,882 | INFO | DefaultCamelContext.java 3146 | Apache Camel 2.20.1 (CamelContext: camel-1) is starting
2018-01-26 21:23:47,898 | INFO | ManagedManagementStrategy.java 205 | JMX is enabled
2018-01-26 21:23:48,166 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 192, classpath: 0)
2018-01-26 21:23:48,337 | INFO | DefaultCamelContext.java 3466 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-01-26 21:23:48,353 | WARN | FileEndpoint.java 89 | Cannot auto create starting directory: F2:\ApacheCamel\Input
2018-01-26 21:23:48,353 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:23:48,353 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:23:48,416 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:23:48,416 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:23:48,416 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.534 seconds
2018-01-26 21:23:53,428 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:23:53,428 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:23:53,428 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F2:/ApacheCamel/Input?noop=true
2018-01-26 21:23:53,428 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:23:53,475 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.593 seconds
2018-01-26 21:23:53,475 | INFO | DefaultCamelContext.java 3589 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.047 seconds
2018-01-26 21:24:08,038 | INFO | DefaultCamelContext.java 3146 | Apache Camel 2.20.1 (CamelContext: camel-1) is starting
2018-01-26 21:24:08,038 | INFO | ManagedManagementStrategy.java 205 | JMX is enabled
2018-01-26 21:24:08,253 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 192, classpath: 0)
2018-01-26 21:24:08,456 | INFO | DefaultCamelContext.java 3466 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-01-26 21:24:08,472 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:24:08,472 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:24:08,518 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F:/ApacheCamel/Input?noop=true
2018-01-26 21:24:08,518 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:24:08,534 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.483 seconds
2018-01-26 21:24:09,587 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: org.apache.camel.component.file.GenericFile, Body: [Body is file based: GenericFile[F:\ApacheCamel\Input\Swathy-Aadhar.PNG]]]
2018-01-26 21:24:09,618 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: org.apache.camel.component.file.GenericFile, Body: [Body is file based: GenericFile[F:\ApacheCamel\Input\Swathy-Passport.docx]]]
2018-01-26 21:24:13,542 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:24:13,542 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:24:13,542 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F:/ApacheCamel/Input?noop=true
2018-01-26 21:24:13,542 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:24:13,589 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.554 seconds
2018-01-26 21:24:13,589 | INFO | DefaultCamelContext.java 3589 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 0.047 seconds
2018-01-26 21:25:00,965 | INFO | DefaultCamelContext.java 3146 | Apache Camel 2.20.1 (CamelContext: camel-1) is starting
2018-01-26 21:25:00,973 | INFO | ManagedManagementStrategy.java 205 | JMX is enabled
2018-01-26 21:25:01,302 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 192, classpath: 0)
2018-01-26 21:25:01,522 | INFO | DefaultCamelContext.java 3466 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-01-26 21:25:01,528 | INFO | FileEndpoint.java 104 | Endpoint is configured with noop=true so forcing endpoint to be idempotent as well
2018-01-26 21:25:01,528 | INFO | FileEndpoint.java 110 | Using default memory based idempotent repository with cache max size: 1000
2018-01-26 21:25:01,595 | INFO | DefaultCamelContext.java 4026 | Route: route1 started and consuming from: file://F:/ApacheCamel/Input?noop=true
2018-01-26 21:25:01,595 | INFO | DefaultCamelContext.java 3195 | Total 1 routes, of which 1 are started
2018-01-26 21:25:01,599 | INFO | DefaultCamelContext.java 3207 | Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.637 seconds
2018-01-26 21:25:02,638 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: org.apache.camel.component.file.GenericFile, Body: [Body is file based: GenericFile[F:\ApacheCamel\Input\Swathy-Aadhar.PNG]]]
2018-01-26 21:25:02,655 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: org.apache.camel.component.file.GenericFile, Body: [Body is file based: GenericFile[F:\ApacheCamel\Input\Swathy-Passport.docx]]]
2018-01-26 21:25:06,599 | INFO | DefaultCamelContext.java 3497 | Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
2018-01-26 21:25:06,601 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 300 seconds)
2018-01-26 21:25:06,614 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: file://F:/ApacheCamel/Input?noop=true
2018-01-26 21:25:06,614 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-01-26 21:25:06,651 | INFO | DefaultCamelContext.java 3588 | Apache Camel 2.20.1 (CamelContext: camel-1) uptime 5.693 seconds
